name,rating
Parker's Heritage Collection - 8th Edition -Wheat Whiskey (Batch 2),"
      C+      "
Parker's Heritage Collection 10th 24 yo 1990,"
      B+      "
Parker's Heritage Collection 12th Edition - Orange Curacao,"
      C      "
Parker's Heritage Collection 9th Edition Malt ,"
      C+      "
Paul John Classic Select Cask,"
      B      "
Paul John Mars Orbiter ,"
      B      "
Paul John Peated,"
      B      "
"Paul John Peated, Cask 739","
      B+      "
Pe3 Elements of Islay,"
      B+      "
Peat Reek,"
      C-      "
Peat's Beast,"
      B      "
Peaty Five,"
      C+      "
Pebble Beach 12yo,"
      B-      "
Peerless Rye 2015 (Cork 'n Bottle),"
      D      "
Penderyn,"
      B      "
Penderyn Peated,"
      C+      "
Penderyn Sherrywood,"
      B+      "
Pendleton ,"
      D-      "
Pendleton 1910,"
      C+      "
Pennypacker Bourbon,"
      C-      "
Peregrine Rock,"
      B      "
Pig's Nose,"
      B-      "
Pike Creek,"
      C      "
Pikesville Rye,"
      B      "
Pikesville Rye 110 Proof,"
      B-      "
Pittyvaich 12 Flora and Fauna,"
      B      "
Pittyvaich 1979 Duncan Taylor ROR,"
      B+      "
Pittyvaich 1989 25yr,"
      B+      "
Pittyvaich 25 (2015 Diageo Special Releases),"
      B      "
Pittyvaich SMWS 90.12,"
      B+      "
Platte Valley Corn Whiskey,"
      C+      "
Poit Dhubh 21,"
      B-      "
Port Askaig 19,"
      B+      "
Port Charlotte 10,"
      B-      "
Port Charlotte 2001 Baffo Series,"
      B      "
Port Charlotte 2001 Bloodtub (Cask 38),"
      B+      "
Port Charlotte 2001 Bloodtub for Alan Robinson,"
      B+      "
Port Charlotte 2001 Malts of Scotland,"
      B+      "
Port Charlotte 2001 Malts of Scotland,"
      B      "
Port Charlotte 2001 Whiskyfriends,"
      A      "
Port Charlotte 2002 Burns Malt,"
      B      "
Port Charlotte 2002 Malts of Scotland,"
      B      "
Port Charlotte 2002 Nadi Fiori,"
      A-      "
Port Charlotte 2002 Single Cask Nation,"
      A-      "
Port Charlotte 2002 SMWS 127.36,"
      B-      "
Port Charlotte 2003 SMWS 127.7,"
      B+      "
Port Charlotte 2004 The Cooper's Choice,"
      C+      "
Port Charlotte An Turas Mor,"
      B-      "
Port Charlotte PC 10 Tro Na Linntean,"
      B      "
Port Charlotte PC 9 An Ataireachd Ard,"
      B+      "
Port Charlotte PC5 Evolution,"
      A-      "
Port Charlotte PC6 Cuairt-Beatha,"
      B+      "
Port Charlotte PC7 Sin An Doigh Ileach ,"
      B      "
Port Charlotte PC8 Ar Duthchas,"
      B+      "
Port Charlotte Scottish Barley Heavily Peated,"
      B      "
Port Dundas 18yr,"
      C+      "
Port Dundas 1978 Sovereign,"
      B      "
Port Dundas 1990 Sovereign for K&L,"
      C      "
Port Dundas 2004 Old Particular,"
      C      "
Port Dundas 34yr Duncan Taylor,"
      B      "
Port Dundas SMWS G6.4,"
      C+      "
Port Ellen 12th Release,"
      A-      "
Port Ellen 13th Release,"
      A-      "
Port Ellen 15th Release (2015),"
      A      "
Port Ellen 1974 Gordon & MacPhail,"
      B+      "
Port Ellen 1976 Old Malt Cask (Cask 1446),"
      B+      "
Port Ellen 1977,"
      A-      "
Port Ellen 1977 Old Malt Cask,"
      B+      "
Port Ellen 1977 Signatory (Cask 3615),"
      B      "
Port Ellen 1978 (Rare Malts),"
      A      "
Port Ellen 1978 Douglas & Laing Old and Rare,"
      B+      "
Port Ellen 1978 Signatory (Butt 5265),"
      A-      "
Port Ellen 1978 Signatory Portwood Finish,"
      B+      "
Port Ellen 1978 The Whisky Shop 10th Anniversary,"
      B+      "
Port Ellen 1979 25yr Old Malt Cask,"
      A-      "
Port Ellen 1979 26yr Old Malt Cask,"
      A-      "
Port Ellen 1979 DL Platinum August,"
      B      "
Port Ellen 1979 DL Platinum June,"
      B+      "
Port Ellen 1979 Mackillop's Choice,"
      A-      "
Port Ellen 1979 Norse Cask,"
      B+      "
Port Ellen 1979 Old Malt Cask,"
      B      "
Port Ellen 1979 Signatory (Butt 5537),"
      B-      "
Port Ellen 1979 Signatory (Butt 6775),"
      B      "
Port Ellen 1979 Signatory (Cask 1847),"
      B      "
Port Ellen 1979 Signatory (Cask 5151),"
      B      "
Port Ellen 1980 Signatory,"
      A      "
Port Ellen 1982 Chieftain's Choice,"
      B      "
Port Ellen 1982 Connoisseurs Choice  25 yo,"
      B+      "
Port Ellen 1982 Connoisseurs Choice 27 yo,"
      B-      "
Port Ellen 1982 DL Platinum Old & Rare,"
      B+      "
Port Ellen 1982 Malts of Scotland,"
      B+      "
Port Ellen 1982 McGibbon's Provenance,"
      A-      "
Port Ellen 1982 McGibbon's Provenance,"
      B+      "
Port Ellen 1982 Murray McDavid Mission,"
      B      "
Port Ellen 1982 Nectar of the Daily Drams,"
      A-      "
Port Ellen 1982 Old Bothwell (Cask 2041),"
      A      "
Port Ellen 1982 Old Bothwell (Cask 2043),"
      A-      "
Port Ellen 1982 Old Bothwell (Cask 2044),"
      A-      "
Port Ellen 1982 Old Bothwell (Cask 2729) ,"
      B+      "
Port Ellen 1982 Old Malt Cask,"
      B+      "
Port Ellen 1982 Old Malt Cask (Advance Sample),"
      B+      "
Port Ellen 1982 Old Malt Cask 18yo,"
      A      "
Port Ellen 1982 Old Malt Cask 25yo,"
      B+      "
Port Ellen 1982 Old Malt Cask for PLOWED,"
      A-      "
Port Ellen 1982 Scott's Selection,"
      A-      "
Port Ellen 1982 Signatory (Cask 1136),"
      A-      "
Port Ellen 1982 Signatory (Cask 1145),"
      B+      "
Port Ellen 1982 Signatory (Cask 1202),"
      B+      "
Port Ellen 1982 Sovereign K&L,"
      A-      "
Port Ellen 1982 The Taster,"
      A-      "
Port Ellen 1982 The Whisky Fair,"
      A-      "
Port Ellen 1982 Whisky Doris,"
      A-      "
Port Ellen 1982 Whisky Live,"
      B+      "
Port Ellen 1983 Cooper's Choice,"
      B      "
Port Ellen 1983 McGibbon's Provenance,"
      B      "
Port Ellen 1983 Old Bothwell (220),"
      B+      "
Port Ellen 1983 Old Bothwell (Cask 20),"
      A-      "
Port Ellen 1983 Old Bothwell (Cask 221),"
      B+      "
Port Ellen 1983 Old Bothwell (Cask 230),"
      A-      "
Port Ellen 1983 Old Malt Cask (Cask 6588),"
      B      "
Port Ellen 1983 Old Malt Cask (Cask 6702),"
      B      "
Port Ellen 1983 Old Malt Cask (Cask 6836),"
      A-      "
Port Ellen 1983 Scotch Single Malt Circle,"
      B+      "
Port Ellen 1983 Scott's Selection,"
      A-      "
Port Ellen 1983 Signatory,"
      B+      "
Port Ellen 1983 Silver Seal,"
      B+      "
Port Ellen 1983 Single Malts of Scotland,"
      B-      "
Port Ellen 1st Release,"
      A-      "
Port Ellen 22yr Premier Barrel,"
      B+      "
Port Ellen 33 Year Old That Boutique-y Whisky Company,"
      B+      "
Port Ellen 8th Release,"
      B+      "
Port Ellen DL 60th Anniversary,"
      B+      "
Port Ellen Eleventh Release,"
      A-      "
Port Ellen Fourth Release,"
      A      "
Port Ellen Ninth Release,"
      B+      "
Port Ellen Pe1 Elements of Islay,"
      A-      "
Port Ellen Pe2 Elements of Islay,"
      A-      "
Port Ellen Second Release,"
      A-      "
Port Ellen Seventh Release,"
      A-      "
Port Ellen Tenth Release,"
      A-      "
"Port Ellen, 19 ys, Old Malt Cask, Sherry","
      B+      "
"Port Ellen, Scottish Wildlife","
      A-      "
Potter's Whiskey,"
      C-      "
Powers Gold Label,"
      C+      "
Powers John's Lane ,"
      B-      "
President's Choice (1960s),"
      B+      "
Prichard's Double Barreled,"
      C+      "
Prichard's Rye,"
      C      "
Prichard's Single Malt Whiskey,"
      C      "
Pure Kentucky Small Batch,"
      B+      "
Queen Anne (1960s),"
      B      "
Rare Ayrshire 1974 Signatory K&L (Ladyburn) Cask 2607,"
      B+      "
Rare Ayrshire 1975 Signatory (Ladyburn) Cask 553,"
      C+      "
Rare Ayrshire 1975 Signatory (Ladyburn) Cask 558,"
      B+      "
Rare Ayrshire 1975 Signatory CS for Binny's,"
      B+      "
Rathskeller Rye,"
      A      "
Rebel Yell,"
      C      "
Rebel Yell (Stizel-Weller),"
      B-      "
Red Hackle Blended Scotch Whisky,"
      F      "
Red Hook Rye Barrel 3 (LeNell's),"
      A-      "
Red Hook Rye Barrel 4 (LeNell's),"
      B+      "
Redbreast 12,"
      B      "
Redbreast 12 Cask Strength,"
      B-      "
Redbreast 15,"
      C+      "
Redbreast 21,"
      B      "
Redemption Barrel Proof Rye,"
      B      "
Redemption High Rye Bourbon,"
      B-      "
Redemption Rye,"
      C+      "
Reisetbauer 7,"
      C+      "
Rhetoric 20,"
      B      "
Rittenhouse Rye 100 (Heaven Hill/Bernheim),"
      C+      "
Rittenhouse Rye 100 Proof (Brown Forman),"
      B-      "
Rittenhouse Rye 21,"
      B      "
Rittenhouse Rye 23,"
      B+      "
Rittenhouse Rye 25,"
      B+      "
Rock Hill Farms Single Barrel Bourbon,"
      B-      "
Rogue Dead Guy Whiskey,"
      C+      "
Rosebank 12 Flora and Fauna,"
      B+      "
Rosebank 14 Chieftain's,"
      C      "
Rosebank 15 (1980's),"
      B+      "
Rosebank 1980 Old Malt Cask,"
      B      "
Rosebank 1989 Jewels of Scotland,"
      B      "
Rosebank 1989 Murray McDavid,"
      B-      "
Rosebank 1989 Murray McDavid Mission,"
      B-      "
Rosebank 1990 Connoisseurs Choice,"
      B      "
Rosebank 1990 Old Malt Cask,"
      B+      "
Rosebank 1990 Old Malt Cask #4655 ,"
      B      "
Rosebank 1990 Single Malts of Scotland,"
      B+      "
Rosebank 1991 Adelphi,"
      B      "
Rosebank 1991 Cask,"
      B-      "
Rosebank 1991 Single Malts of Scotland,"
      B      "
Roughstock Montana Whiskey,"
      B+      "
Rowan's Creek,"
      A-      "
Royal Brackla 13yr Battlehill,"
      C+      "
Royal Brackla 1976 Scott's Selection,"
      B-      "
Royal Brackla 1978 Rare Malts,"
      A-      "
Royal Brackla 1998 Douglas Laing,"
      B      "
Royal Brackla 2000 SMWS 55.26,"
      B      "
Royal Brackla 21 ,"
      B      "
Royal Island Finest Old 17,"
      C      "
Royal Lochnagar  1977 Norse Cask ,"
      B+      "
Royal Lochnagar 12,"
      C+      "
Royal Lochnagar 1977 Norse Cask,"
      B+      "
Royal Lochnagar 1996 A.D. Rattray for BevMo,"
      C+      "
Royal Lochnagar 1998 Signatory (Binny's),"
      B      "
Royal Lochnagar 2002 Faultline (for K&L),"
      B-      "
Royal Lochnagar Distillers Edition,"
      B      "
Royal Lochnagar House Baratheon,"
      C+      "
Royal Lochnagar Selected Reserve (pre 2008),"
      B+      "
Royal Salute 38yr Stone of Destiny,"
      B      "
Royal Salute 62 Gun Salute,"
      A-      "
Russell's Reserve 1998,"
      B+      "
Russell's Reserve Kentucky Straight Bourbon Whiskey,"
      B+      "
Russell's Reserve Rye,"
      B      "
Russell's Reserve Rye Single Barrel,"
      B      "
Russell's Reserve Single Barrel,"
      B+      "
Russell's Reserve Single Barrel Cox's Liquor Barrel #28 ,"
      B-      "
Russell's Reserve Single Barrel K&L #13,"
      B      "
Russell's Reserve Single Barrel K&L #14,"
      B      "
Russell's Reserve Single Barrel K&L #19,"
      B+      "
Russell's Reserve Single Barrel Wesport Whiskey #23,"
      B-      "
Russell's Reserve Single Barrel Wesport Whiskey #24,"
      B+      "
Russell's Reserve Single Barrels Liquor Barn #36,"
      B      "
S.E. Callahan's Batch 8,"
      B+      "
Samaroli Evolution 2013,"
      C+      "
Samaroli Isle of Jura ,"
      B      "
San Diego Distillery - 102016,"
      ?      "
San Diego Distillery Darkstar November,"
      ?      "
San Diego Peated,"
      ?      "
Santis Edition Alpstein Pinot Noir Finish,"
      C+      "
Santis Malt Swiss Highlander,"
      B      "
Santis Malt Swiss Highlander CS Peated,"
      B-      "
Sazerac 18 (2000),"
      B+      "
Sazerac 18 (2015),"
      B-      "
Sazerac 18 (Fall 2002),"
      A-      "
Sazerac 18 (Fall 2004),"
      B      "
Sazerac 18 (Fall 2005),"
      B+      "
Sazerac 18 (Fall 2006),"
      B-      "
Sazerac 18 (Fall 2007),"
      B+      "
Sazerac 18 (Fall 2010),"
      B+      "
Sazerac 18 (Fall 2011),"
      B+      "
Sazerac 18 (Fall 2012),"
      B+      "
Sazerac 18 (Fall 2013),"
      B      "
Sazerac Rye,"
      C+      "
Scapa 10 Gordon & MacPhail,"
      C      "
Scapa 12,"
      C+      "
Scapa 14,"
      B-      "
Scapa 14 Cask Strength,"
      B      "
Scapa 16,"
      B+      "
Scapa 1974 Old Malt Cask,"
      B+      "
Scapa 1989 Signatory,"
      B      "
Scapa 1993,"
      B-      "
Scapa 19yr D&M Aficionados Club,"
      B      "
Schlenkerla Smokemalt Rauchbier,"
      D+      "
Scotch Blue International,"
      C      "
Seagram's 7 Crown,"
      D      "
Seagram's VO,"
      C-      "
Seagrams 7 Crown 1960's,"
      D      "
Secret Distillery #2 21 Year Old That Boutique-y Whisky Company,"
      B      "
Serendipity,"
      B-      "
Seven Stills Chocasmoke,"
      C      "
Seven Stills Whipnose Whiskey,"
      B      "
Sheep Dip (Yellow Label),"
      B-      "
"Sheep Dip 1990 ""Old Hebridean""","
      C+      "
Shenandoah Rye (1912/1927),"
      B      "
Silver Coyote,"
      D      "
Silver Grove (1917/1933),"
      B      "
Silver Wedding (1917/1932),"
      B+      "
Slyrs 3,"
      C+      "
Smith's Angaston Whisky 14yr,"
      B+      "
Smogen Barrique!,"
      B      "
Smokey Joe,"
      B      "
Smooth Ambler Contradiction ,"
      C+      "
"Smooth Ambler Old Scout 11 yo ""FS/FT""","
      B      "
"Smooth Ambler Old Scout 11 yo ""Jawbreaker""","
      B+      "
Smooth Ambler Old Scout 8 yo (DougDogz),"
      B+      "
Smooth Ambler Old Scout 8 yo (Kenwood Liquors),"
      B+      "
Smooth Ambler Old Scout 9 yo Single Barrel Limited Release,"
      B      "
Smooth Ambler Old Scout Bourbon 6 yo,"
      B-      "
Smooth Ambler Old Scout Bourbon 7 yo,"
      B+      "
Smooth Ambler Old Scout Rye,"
      B      "
Smooth Ambler Very Old Scout 14 yo,"
      B-      "
Snake River Stampede,"
      D      "
Speyburn 10,"
      C+      "
Speyburn 1977 Connoisseurs Choice,"
      B      "
Speyburn Braden Orach,"
      C+      "
Speyside 10,"
      D-      "
"Speyside 12, The","
      C+      "
Speyside 1977 Whisky-Doris,"
      B+      "
Spice Tree Extravaganza,"
      B      "
Spirit of America Bourbon,"
      C+      "
Springbank 10 (100 Proof),"
      B      "
Springbank 10 (circa 2000s),"
      B      "
Springbank 12 (Circa 1980's),"
      B+      "
Springbank 12 (Green Thistle 1990s),"
      B-      "
Springbank 12 (Green Thistle 1990s),"
      B      "
Springbank 12 (Late 1980s),"
      B      "
Springbank 12 (Red Thistle 1990s),"
      B      "
Springbank 12 100 Proof (Circa 1990s),"
      A      "
Springbank 12 100 Proof (UK 1990s),"
      A-      "
Springbank 12 Cask Strength,"
      B      "
Springbank 12 Ceramic Jug,"
      B      "
Springbank 12 Claret Finish,"
      B+      "
Springbank 12 Cream Sherry Finish,"
      D+      "
Springbank 12 Douglas Laing Premiere Barrel,"
      B-      "
Springbank 12 Hart Bros (Park Avenue),"
      B      "
Springbank 12 James MacArthur (1990's),"
      B      "
Springbank 13 Single Malts of Scotland,"
      C      "
Springbank 14 (Astor Wines),"
      B+      "
Springbank 14 Port Wood,"
      B+      "
Springbank 15,"
      B-      "
Springbank 15 SMOS,"
      C+      "
Springbank 16 Rum Finish,"
      B-      "
Springbank 17,"
      B+      "
Springbank 18,"
      B      "
Springbank 1964 Adelphi ,"
      A-      "
Springbank 1967 24yo,"
      A-      "
Springbank 1967 Blackadder,"
      B+      "
Springbank 1967 Murray McDavid for PLOWED,"
      A      "
Springbank 1967 Signatory Vintage,"
      B+      "
Springbank 1968 Chieftain's (Cask 1414),"
      B+      "
Springbank 1968 Chieftain's (Cask 1542),"
      B-      "
Springbank 1968 Dun Bheagan,"
      B      "
Springbank 1969 Murray McDavid,"
      A-      "
Springbank 1969 Signatory,"
      A-      "
Springbank 1970 Private OB Cask 2966,"
      B+      "
Springbank 1970 The Whisky Fair ,"
      B      "
Springbank 1972,"
      B+      "
Springbank 1972 Chieftain's,"
      A-      "
Springbank 1972 Whyte & Whyte Cask 158,"
      A-      "
Springbank 1974,"
      A-      "
Springbank 1974 Chieftain's #1778,"
      B+      "
Springbank 1974 Chieftain's Cask 1162,"
      A-      "
Springbank 1975 Signatory,"
      B      "
Springbank 1978,"
      B+      "
Springbank 1979 14yo,"
      B+      "
Springbank 1979 15yo,"
      B      "
Springbank 1990 John McDougall,"
      B+      "
Springbank 1991 Jewels of Scotland,"
      B      "
Springbank 1992 Alambic Classique,"
      B      "
"Springbank 1992 Berrys' Own Selection ""Peat-Smoked""","
      B+      "
Springbank 1993 Duncan Taylor ,"
      C+      "
Springbank 1995 Duncan Taylor Dimensions,"
      C+      "
Springbank 1995 High Spirits Collection,"
      B      "
Springbank 1995 The Alchemist ,"
      B-      "
Springbank 1996  DL Platinum Old & Rare for K&L,"
      B      "
Springbank 1996 Amontillado Cask,"
      B-      "
Springbank 1996 CasQueteers,"
      B+      "
Springbank 1996 Fino Cask,"
      B      "
Springbank 1996 The Maltman,"
      B      "
Springbank 1997 (1st Batch),"
      B      "
Springbank 1997 (Binny's),"
      B-      "
Springbank 1997 (for K&L),"
      B      "
Springbank 1997 17 yo,"
      B+      "
Springbank 1998 Burns Malt,"
      B+      "
Springbank 1998 Glengarry Cask Owners,"
      B      "
Springbank 1998 K&L,"
      B+      "
Springbank 1998 WhiskyBroker,"
      B-      "
Springbank 19yr Bourbon Cask,"
      B      "
Springbank 2000 12 yo Calvados Finish,"
      B      "
Springbank 2000 Jamieson,"
      B+      "
Springbank 2000 Murray McDavid,"
      C      "
Springbank 2000 SMWS 27.87,"
      B+      "
Springbank 21 (2014 Release),"
      B-      "
Springbank 21 (circa 1999),"
      A-      "
Springbank 23 for SCOMA,"
      A-      "
Springbank 23 James Macarthur's,"
      A-      "
Springbank 25,"
      B      "
Springbank 25 (Gold Wax),"
      B+      "
Springbank 25 (mid '90s),"
      A-      "
Springbank 25 Millenium,"
      A      "
Springbank 30 (1980s),"
      B      "
Springbank 32,"
      B-      "
Springbank 35 Year Milennium,"
      A      "
Springbank 37 Chieftain's,"
      B      "
Springbank 9 Marsala Wood,"
      B      "
Springbank Cask Owner's Private Bottling,"
      B      "
Springbank CV,"
      B-      "
Springbank CV - circa 2010,"
      C      "
Springbank CV Green Thistle (Mid '90s),"
      B      "
Springbank Green,"
      B      "
Springbank Local Barley 16yo (2016),"
      B      "
Springbank Local Barley 1966 (Cask 470),"
      A-      "
Springbank Local Barley 1966 (Cask 482),"
      A      "
Springbank Local Barley 1966 (Cask 504),"
      A-      "
Springbank Local Barley 1966/2000,"
      A-      "
Springbank Rundlets & Kilderkins,"
      B+      "
Springbank SMWS 27.90,"
      B+      "
Springbank Volume I Green Ceramic Book,"
      B      "
Springbank Volume II Red Ceramic Book,"
      B      "
Springbank Volume III Black Ceramic Book,"
      B      "
St. George,"
      B-      "
St. George (new bottle),"
      C+      "
St. George Baller,"
      C+      "
St. George's Chapter 11 Cask Strength,"
      C+      "
St. George's Chapter 11 Heavily Peated,"
      C+      "
St. Magdalene 1966 Connoisseurs Choice,"
      A-      "
St. Magdalene 1970 Rare Malts,"
      B      "
St. Magdalene 1975 Connoisseurs Choice (Royal Mile),"
      B+      "
St. Magdalene 1975 G&M for Brookline,"
      B-      "
St. Magdalene 1979 Rare Malts,"
      B+      "
St. Magdalene 1982 Dun Bheagan,"
      B      "
St. Magdalene 1982 Whisky Tales,"
      B+      "
St. Magdalene SMWS 49.10,"
      A-      "
Stagg Jr.,"
      B      "
Stalk and Barrel Single Malt,"
      B      "
Stark Spirits Peated Single Malt,"
      ?      "
Starward,"
      C      "
Stranahan's Colorado Whiskey,"
      B-      "
Strathclyde 1969 Dewar Rattray,"
      B+      "
Strathisla 12,"
      B-      "
Strathisla 15  Gordon Macphail (1970's),"
      A-      "
Strathisla 1963 G&M for Limburg,"
      A-      "
Strathisla 1963 Gordon & MacPhail,"
      A-      "
Strathisla 1967 Duncan Taylor,"
      B-      "
Strathisla 1967 Duncan Taylor,"
      B      "
Strathisla 1967 Whisky Agency,"
      A-      "
Strathisla 1989 Blackadder,"
      B      "
Strathisla 21,"
      B+      "
Strathisla 25 Gordon & MacPhail,"
      B-      "
Strathisla 40 Gordon & MacPhail,"
      B-      "
Strathisla 8 (1970s/80s),"
      C      "
Strathmill 1976 Dewar Rattray,"
      B      "
Strathmill 1992 Signatory,"
      C+      "
Stronachie 12,"
      B      "
Stronachie 17,"
      B+      "
Stronachie 1976 AD Rattray,"
      A-      "
Sullivans Cove Bourbon Matured CS,"
      B-      "
Sullivans Cove Double Cask,"
      C+      "
Sullivans Cove French Oak - Batch 052A,"
      B-      "
Sun Shine,"
      B+      "
Sunny Brook,"
      B-      "
Suntory Reserve (1980s),"
      B-      "
Suntory Reserve (late 1970's),"
      D+      "
Suntory Reserve 10,"
      C      "
Suntory Royal,"
      C+      "
Suntory Royal 12,"
      C      "
Suntory Whisky Blend,"
      C      "
Suntory Whisky Toki,"
      C-      "
Super Nikka Whisky,"
      C      "
Svenska Eldvatten 1994,"
      B-      "
Syndicate 58/6,"
      B-      "
"Talisker ""Talimburg"" 1972 Old Malt Cask","
      B+      "
"Talisker ""Talimburg"" 1986 The Whisky Fair","
      B+      "
Talisker 10,"
      B      "
Talisker 175th,"
      B-      "
Talisker 18,"
      B+      "
"Talisker 1977 ""Fiskavaig"" Glenkeir Treasures","
      B      "
Talisker 1982 OMC Tactical,"
      B      "
Talisker 1985 2013 Diageo Special Release,"
      B+      "
Talisker 1992 Distiller's Edition,"
      A-      "
Talisker 1993 Distiller's Edition,"
      B-      "
Talisker 1999 Distillers Edition,"
      C+      "
"Talisker 20, 1981 (UK)","
      A      "
"Talisker 20, 1981 (USA)","
      A-      "
Talisker 2008 The Speakeasy,"
      B-      "
Talisker 2009 Hepburn's Choice for K&L,"
      C      "
Talisker 2018 Distillers Edition,"
      C+      "
Talisker 25 (2001),"
      A-      "
Talisker 25 (2004),"
      B+      "
Talisker 25 (2005),"
      B      "
Talisker 25 (2007),"
      B+      "
Talisker 25 (2011),"
      B      "
Talisker 30 (2007 Release),"
      B+      "
Talisker 30 (2010 Release),"
      B+      "
Talisker 30 (2013 Release),"
      B      "
Talisker 57 North,"
      B+      "
Talisker 8yr Old Particular,"
      B      "
Talisker Distillers 2013 Edition,"
      B      "
Talisker House Greyjoy,"
      B      "
Talisker Port Ruighe,"
      C+      "
Talisker Secret Stills 1.1,"
      B+      "
Talisker Secret Stills 1.2,"
      B-      "
Talisker Skye,"
      C+      "
Talisker Storm,"
      B      "
Tamdhu 10 (after re-opening),"
      C      "
Tamdhu 10 (pre-closure),"
      C      "
Tamdhu 1967 Avery's,"
      B+      "
Tamdhu 1969 Duncan Taylor ,"
      B-      "
Tamdhu 1969 Duncan Taylor,"
      B+      "
Tamdhu 1969 Duncan Taylor #4104,"
      B+      "
Tamdhu 1969 Peerless,"
      A-      "
Tamdhu 1989 DL Platinum,"
      B+      "
Tamdhu 1989 Jewels of Scotland,"
      B      "
Tamdhu 1994 Signatory,"
      B-      "
Tamdhu 1998 Old Particular,"
      B      "
Tamdhu 50,"
      A      "
Tamdhu Batch Strength,"
      B-      "
Tamdhu Glenlivet 1963 Cadenhead,"
      B      "
Tamnavulin 1968,"
      B      "
Tamnavulin 1988 Cask,"
      B      "
Tamnavulin 40 Anniversary Selection,"
      C      "
Tamnavulin-Glenlivet Cadenhead 23yo,"
      B+      "
Taos Lightning Rye 1997 Cask 15,"
      B+      "
Taos Lightning Rye 1997 Cask 16,"
      B-      "
Tasmanian Heartwood - Four Corners of Ross,"
      A-      "
Te Bheag,"
      B-      "
Teacher's Highland Cream,"
      C+      "
Teacher's Highland Cream (1950s Bottling),"
      B      "
Teacher's Highland Cream (Late 1970s),"
      C      "
Teaninich  1982 The Bottlers,"
      B+      "
Teaninich 12 Jewels of Scotland,"
      B      "
Teaninich 1973 Hunter Laing Old & Rare,"
      B+      "
Teaninich 1984 Signatory,"
      B+      "
Teeling 24yr,"
      B      "
Teeling Carcavelos Barrel Aged Single Cask Irish Whiskey,"
      B      "
Teeling Single Grain Whiskey,"
      B-      "
Teeling Single Malt Whiskey,"
      B      "
Teeling Small Batch Whiskey,"
      B-      "
Templeton Rye,"
      C+      "
Ten High,"
      C      "
The Antiquary 21,"
      B-      "
The Big Smoke,"
      B+      "
The Blend of Nikka 17,"
      B      "
The Chita,"
      C-      "
The Classic Cask 21 Single Batch Rye,"
      B      "
The Classic Cask 35,"
      B      "
The Dew of Kilkarren,"
      C-      "
The English Whisky Co. Peated Single Malt Whisky,"
      C+      "
The Exclusive Blend 1980,"
      B+      "
The Gifted Horse,"
      B-      "
The Ileach,"
      B-      "
The Laddie 10 (Bruichladdich),"
      B      "
The Last Drop,"
      A-      "
The Macallan 12 Double Cask,"
      C+      "
The MacPhunn 19yr,"
      B+      "
the one and only Buckwheat Otay,"
      C-      "
The Peat Monster 10th Anniversary,"
      B      "
The Six Isles,"
      B      "
The Speyside Region 1980 Glenhaven,"
      B      "
The Tyrconnell,"
      C      "
This is Not a Luxury Whisky,"
      C+      "
Thomas H. Handy Sazerac (2006),"
      A      "
Thomas H. Handy Sazerac (2010),"
      B+      "
Thomas H. Handy Sazerac (2011),"
      B+      "
Thomas H. Handy Sazerac (2012),"
      A-      "
Thomas H. Handy Sazerac (2013),"
      A-      "
Thomas H. Handy Sazerac (2014),"
      B+      "
Thomas H. Handy Sazerac (2015),"
      B      "
Thomson Two Tone,"
      C+      "
Thorne's 12yr,"
      B+      "
Three Ships 10,"
      C+      "
Tidal Ebb,"
      C      "
Timorous Beastie 40yr,"
      A-      "
Tobermory 10,"
      C-      "
Tobermory 10 (Old),"
      C      "
Tobermory 13 Hart Brothers,"
      C+      "
Tobermory 15,"
      B-      "
Tobermory 19 Year Spanish Sherry Cask Finish,"
      B      "
Tobermory 1972 Moon Import,"
      A-      "
Tobermory 1994 The Maltman,"
      B-      "
Tobermory 1995 Hart Brothers,"
      C+      "
Tobermory 1996 Old Particular,"
      B      "
Tobermory 2004 Smoky & Peaty Hepburn's Choice,"
      B      "
Tom's Foolery Bonded Bourbon,"
      B      "
Tomatin 12,"
      C+      "
Tomatin 15,"
      C+      "
Tomatin 18,"
      B-      "
Tomatin 1965 Duncan Taylor,"
      B+      "
Tomatin 1965 Duncan Taylor,"
      B      "
Tomatin 1970 Old Malt Cask,"
      B+      "
Tomatin 1976 Cadenhead's,"
      A-      "
Tomatin 1976 Liquid Sun,"
      B+      "
Tomatin 1976 Old Malt Cask,"
      B+      "
Tomatin 1976 Scotch Single Malt Circle,"
      B      "
Tomatin 1977 Glenhaven,"
      B      "
Tomatin 1982,"
      B+      "
Tomatin 1989 Cadenhead's,"
      B      "
Tomatin 1994 Blackadder Raw Cask,"
      B      "
Tomatin 2002 (Edina Liquors),"
      B-      "
Tomatin 25,"
      B+      "
Tomatin 30,"
      B+      "
Tomatin 30 1976,"
      B      "
Tomatin Cu Bocan,"
      B-      "
Tomatin Decades,"
      B+      "
Tomatin Dualchas,"
      D-      "
Tomintoul 14 Year Old,"
      D      "
Tomintoul 16,"
      C      "
Tomintoul 1967 45yr for Taiwan.com,"
      B-      "
Tomintoul 1967 Rare Old,"
      B      "
Tomintoul 1967 Samaroli ,"
      C+      "
Tomintoul 1981 D&M Aficionados Club,"
      B+      "
Tomintoul 2001 Malts of Scotland,"
      C      "
Tomintoul 27,"
      B      "
Tomintoul 31,"
      B      "
Tomintoul Stillman's Dram,"
      B-      "
Tormore 12,"
      C-      "
